booking_id,customer_id,customer_name,customer_segment,customer_signup_date,customer_home_city,customer_loyalty_tier,property_id,property_name,property_city,property_star_rating,property_type,property_total_rooms,booking_date,checkin_date,checkout_date,room_type,num_rooms,nights,booking_channel,adr,discount_amount,coupon_code,total_amount,payment_method,booking_status,review_rating,review_date
105810,2666,Customer_2666,Corporate,2023-03-04,Mumbai,Gold,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-11-14,2024-12-09,2024-12-13,Standard,1,4,Corporate Portal,3854.45,1175.45,FEST15,14242.35,Credit Card,Completed,,
105811,2667,Customer_2667,Corporate,2022-05-14,Udaipur,Platinum,38,Indigo Residency,Chennai,4,Premium,80,2024-10-27,2024-11-11,2024-11-14,Deluxe,3,3,OTA,10978.05,14681.27,SAVE10,84121.18,Net Banking,Cancelled,,
105812,2667,Customer_2667,Corporate,2022-05-14,Udaipur,Platinum,32,Lotus Haven,Pune,3,Premium,40,2024-05-08,2024-06-02,2024-06-06,Standard,2,4,Corporate Portal,7820.37,7486.71,FEST15,55076.25,UPI,Completed,,
105813,2668,Customer_2668,Individual,2023-10-12,Mumbai,None,60,Coral Haven,Mumbai,3,Premium,60,2024-06-26,2024-06-28,2024-07-05,Standard,1,7,Travel Agent,9643.41,0.0,NONE,67503.87,UPI,Completed,,
105814,2669,Customer_2669,Individual,2022-11-28,Jaipur,Silver,47,Crimson Residency,Chennai,4,Mid-Range,200,2024-01-21,2024-01-23,2024-01-25,Deluxe,1,2,Corporate Portal,6332.48,1152.49,WELCOME,11512.47,Net Banking,Completed,,
105815,2670,Customer_2670,Individual,2023-12-21,Udaipur,None,8,Royal Orchid,Jaipur,5,Budget,80,2024-10-29,2024-11-05,2024-11-08,Deluxe,1,3,Corporate Portal,2913.48,0.0,,8740.44,UPI,Completed,5.0,2024-11-09
105816,2671,Customer_2671,Individual,2022-07-19,Udaipur,Gold,27,Velvet Retreat,Pune,4,Mid-Range,150,2024-07-22,2024-07-29,2024-07-31,Standard,1,2,Travel Agent,4168.96,0.0,,8337.92,UPI,Completed,3.0,2024-08-16
105817,2672,Customer_2672,Individual,2023-08-10,Chennai,None,28,Ivory Manor,Mumbai,2,Mid-Range,40,2024-10-18,2024-10-25,2024-10-26,Suite,1,1,Corporate Portal,14866.2,0.0,,14866.2,Debit Card,Completed,,
105818,2673,Customer_2673,Individual,2023-12-13,Manali,None,16,Mango Manor,Jaipur,5,Premium,150,2023-12-07,2024-02-12,2024-02-13,Deluxe,1,1,Direct Website,9410.53,0.0,,9410.53,UPI,Completed,,
105819,2673,Customer_2673,Individual,2023-12-13,Manali,None,44,Crimson Stay,Udaipur,4,Mid-Range,40,2024-07-05,2024-08-14,2024-08-15,Suite,1,1,OTA,10489.72,0.0,NONE,10489.72,UPI,Cancelled,,
105820,2674,Customer_2674,Individual,2022-09-01,Manali,Gold,1,The Grand Plaza,Delhi,5,Budget,60,2024-07-10,2024-07-25,2024-07-29,Deluxe,1,4,Corporate Portal,3589.29,0.0,NONE,14357.16,Debit Card,Completed,,
105821,2674,Customer_2674,Individual,2022-09-01,Manali,Gold,9,Maple Stay,Chennai,4,Budget,60,2024-05-13,2024-05-15,2024-05-17,Standard,1,2,Direct Website,2296.67,334.8,FEST15,4258.54,Net Banking,Completed,2.0,2024-06-04
105822,2674,Customer_2674,Individual,2022-09-01,Manali,Gold,19,Amber Haven,Kochi,5,Premium,30,2024-06-09,2024-07-19,2024-07-22,Deluxe,1,3,Corporate Portal,11262.42,0.0,,33787.26,UPI,Completed,,
105823,2675,Customer_2675,Individual,2023-03-28,Pune,None,23,Emerald Haven,Mumbai,2,Budget,40,2024-06-13,2024-06-15,2024-06-17,Standard,1,2,OTA,2690.58,0.0,NONE,5381.16,UPI,Completed,,
105824,2676,Customer_2676,Corporate,2023-02-28,Goa,Platinum,2,The Grand Plaza,Udaipur,5,Luxury,200,2024-10-06,2024-10-31,2024-11-03,Standard,2,3,Corporate Portal,18488.42,9152.2,APPDEAL,101778.32,Net Banking,Completed,7.0,2024-11-11
105825,2676,Customer_2676,Corporate,2023-02-28,Goa,Platinum,55,Cedar Palace,Manali,3,Premium,60,2023-10-23,2024-01-21,2024-01-24,Deluxe,2,3,Corporate Portal,10711.21,0.0,NONE,64267.26,Debit Card,Completed,,
105826,2677,Customer_2677,Individual,2023-03-02,Bangalore,None,45,Velvet Heights,Jaipur,2,Budget,100,2024-03-04,2024-05-03,2024-05-07,Standard,1,4,OTA,2056.24,0.0,,8224.96,Debit Card,Completed,,
105827,2677,Customer_2677,Individual,2023-03-02,Bangalore,None,53,Crimson Suites,Bangalore,4,Mid-Range,100,2024-03-26,2024-04-10,2024-04-15,Deluxe,1,5,Corporate Portal,6570.69,4450.3,SAVE10,28403.15,Debit Card,Completed,3.0,2024-04-28
105828,2677,Customer_2677,Individual,2023-03-02,Bangalore,None,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-10-18,2024-10-20,2024-10-23,Standard,1,3,Travel Agent,4722.63,0.0,,14167.89,Credit Card,Completed,4.0,2024-11-01
105829,2678,Customer_2678,Individual,2023-06-30,Kochi,None,34,Indigo Palace,Kochi,2,Budget,80,2023-11-10,2024-02-08,2024-02-11,Standard,1,3,Direct Website,2037.0,314.92,FEST15,5796.08,Net Banking,Cancelled,,
105830,2679,Customer_2679,Corporate,2022-09-14,Chennai,Gold,26,Emerald Stay,Goa,5,Mid-Range,100,2024-07-14,2024-07-16,2024-07-19,Standard,2,3,Direct Website,3393.8,3200.6,FEST15,17162.2,Debit Card,Cancelled,,
105831,2679,Customer_2679,Corporate,2022-09-14,Chennai,Gold,6,Hilltop Inn,Delhi,5,Premium,60,2024-01-20,2024-02-29,2024-03-03,Suite,3,3,Travel Agent,19964.1,0.0,,179676.9,Credit Card,Completed,7.0,2024-03-04
105832,2680,Customer_2680,Individual,2023-10-16,Kochi,None,50,Saffron Manor,Mumbai,4,Premium,100,2024-07-08,2024-07-23,2024-07-23,Deluxe,1,1,Travel Agent,16060.34,899.83,SAVE10,15160.51,UPI,Completed,5.0,2024-07-29
105833,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,25,Pearl Retreat,Mumbai,4,Premium,200,2024-01-22,2024-01-29,2024-02-01,Deluxe,1,3,OTA,16966.26,0.0,,50898.78,UPI,Completed,,
105834,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,44,Crimson Stay,Udaipur,4,Mid-Range,40,2024-10-20,2024-11-04,2024-11-07,Standard,1,3,OTA,6531.81,0.0,,19595.43,Net Banking,Completed,4.0,2024-11-23
105835,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,24,Tusker Palace,Goa,2,Mid-Range,100,2024-06-17,2024-07-02,2024-07-03,Deluxe,1,1,Travel Agent,5710.12,0.0,NONE,5710.12,Net Banking,Completed,5.0,2024-07-21
105836,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,32,Lotus Haven,Pune,3,Premium,40,2023-12-24,2024-02-22,2024-02-24,Suite,1,2,OTA,13032.57,0.0,NONE,26065.14,UPI,Completed,,
105837,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,48,Tusker Lodge,Mumbai,5,Mid-Range,80,2024-07-25,2024-08-19,2024-08-26,Standard,1,7,Direct Website,5434.6,5715.46,APPDEAL,32326.74,Net Banking,Completed,,
105838,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,23,Emerald Haven,Mumbai,2,Budget,40,2024-01-27,2024-04-02,2024-04-05,Deluxe,1,3,OTA,3764.95,2894.81,WELCOME,8400.04,Credit Card,Completed,5.0,2024-04-10
105839,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,45,Velvet Heights,Jaipur,2,Budget,100,2024-02-09,2024-02-11,2024-02-13,Deluxe,1,2,OTA,2519.61,0.0,,5039.22,UPI,Cancelled,,
105840,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,29,Saffron Courtyard,Udaipur,2,Budget,200,2024-09-07,2024-09-09,2024-09-11,Standard,1,2,Direct Website,2390.7,0.0,NONE,4781.4,Credit Card,Completed,3.0,2024-10-01
105841,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,50,Saffron Manor,Mumbai,4,Premium,100,2024-09-30,2024-10-02,2024-10-06,Deluxe,1,4,OTA,14868.95,0.0,,59475.8,Net Banking,Cancelled,,
105842,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,45,Velvet Heights,Jaipur,2,Budget,100,2024-12-13,2024-12-28,2025-01-02,Standard,1,5,Corporate Portal,2151.47,0.0,NONE,10757.35,Credit Card,Completed,,
105843,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,47,Crimson Residency,Chennai,4,Mid-Range,200,2024-08-02,2024-08-09,2024-08-10,Suite,1,1,OTA,8847.91,1796.88,WELCOME,7051.03,Debit Card,Completed,3.0,2024-08-17
105844,2681,Customer_2681,Individual,2024-02-16,Udaipur,Silver,9,Maple Stay,Chennai,4,Budget,60,2024-03-07,2024-03-14,2024-03-16,Standard,1,2,OTA,2210.58,0.0,,4421.16,Net Banking,No-Show,,
105845,2682,Customer_2682,Corporate,2022-08-26,Pune,Silver,18,Tusker Haven,Chennai,5,Mid-Range,80,2024-11-19,2024-11-26,2024-11-27,Standard,3,1,Corporate Portal,5094.94,0.0,,15284.82,Debit Card,Completed,4.0,2024-12-14
105846,2683,Customer_2683,Corporate,2023-11-12,Delhi,Silver,9,Maple Stay,Chennai,4,Budget,60,2024-09-05,2024-09-12,2024-09-14,Deluxe,1,2,Corporate Portal,2628.25,0.0,,5256.5,UPI,Completed,,
105847,2684,Customer_2684,Individual,2022-06-14,Manali,Silver,13,Marigold Lodge,Kochi,2,Mid-Range,60,2024-06-09,2024-08-08,2024-08-10,Standard,1,2,Travel Agent,4483.49,889.09,SAVE10,8077.89,Debit Card,Completed,2.0,2024-08-12
105848,2685,Customer_2685,Individual,2023-12-29,Udaipur,Gold,51,Marigold Courtyard,Pune,2,Mid-Range,120,2024-03-22,2024-06-20,2024-06-25,Standard,1,5,Corporate Portal,4533.2,0.0,NONE,22666.0,Debit Card,Completed,,
105849,2685,Customer_2685,Individual,2023-12-29,Udaipur,Gold,24,Tusker Palace,Goa,2,Mid-Range,100,2024-08-13,2024-08-28,2024-09-04,Suite,1,7,OTA,6699.77,7980.23,APPDEAL,38918.16,Credit Card,Cancelled,,
105850,2685,Customer_2685,Individual,2023-12-29,Udaipur,Gold,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-09-05,2024-10-15,2024-10-16,Standard,1,1,Corporate Portal,5750.68,645.93,APPDEAL,5104.75,Debit Card,Completed,,
105851,2685,Customer_2685,Individual,2023-12-29,Udaipur,Gold,22,Olive Courtyard,Delhi,3,Premium,150,2024-07-01,2024-07-16,2024-07-19,Standard,1,3,OTA,9132.26,0.0,,27396.78,Net Banking,Completed,1.0,2024-07-24
105852,2685,Customer_2685,Individual,2023-12-29,Udaipur,Gold,7,Royal Orchid,Manali,4,Premium,120,2024-08-06,2024-09-15,2024-09-18,Deluxe,1,3,OTA,9811.58,0.0,NONE,29434.74,UPI,Cancelled,,
105853,2685,Customer_2685,Individual,2023-12-29,Udaipur,Gold,18,Tusker Haven,Chennai,5,Mid-Range,80,2023-12-23,2024-02-09,2024-02-11,Suite,1,2,OTA,7450.79,2915.44,WELCOME,11986.14,Debit Card,Completed,5.0,2024-02-25
105854,2686,Customer_2686,Individual,2023-06-05,Manali,None,35,Sapphire Retreat,Bangalore,3,Mid-Range,150,2024-03-26,2024-04-02,2024-04-05,Deluxe,1,3,Corporate Portal,5802.45,0.0,,17407.35,Credit Card,Completed,3.0,2024-04-10
105855,2686,Customer_2686,Individual,2023-06-05,Manali,None,11,Maple Manor,Pune,5,Premium,150,2024-12-07,2024-12-22,2024-12-26,Deluxe,1,4,Travel Agent,9975.67,0.0,NONE,39902.68,UPI,Completed,,
105856,2686,Customer_2686,Individual,2023-06-05,Manali,None,52,Ivory Stay,Mumbai,2,Budget,40,2024-01-14,2024-02-23,2024-02-26,Standard,1,3,OTA,3426.4,1265.28,APPDEAL,9013.92,Credit Card,Completed,,
105857,2686,Customer_2686,Individual,2023-06-05,Manali,None,24,Tusker Palace,Goa,2,Mid-Range,100,2024-07-12,2024-08-21,2024-08-24,Deluxe,1,3,OTA,5753.44,0.0,NONE,17260.32,Debit Card,Completed,,
105858,2686,Customer_2686,Individual,2023-06-05,Manali,None,31,Indigo Lodge,Pune,3,Budget,80,2024-09-09,2024-09-16,2024-09-18,Standard,1,2,Direct Website,2118.52,0.0,,4237.04,Credit Card,Completed,5.0,2024-09-25
105859,2686,Customer_2686,Individual,2023-06-05,Manali,None,9,Maple Stay,Chennai,4,Budget,60,2024-02-21,2024-05-21,2024-05-23,Deluxe,1,2,Travel Agent,3223.19,1256.64,WELCOME,5189.74,Debit Card,Completed,,
105860,2686,Customer_2686,Individual,2023-06-05,Manali,None,24,Tusker Palace,Goa,2,Mid-Range,100,2024-06-11,2024-07-06,2024-07-13,Deluxe,1,7,Direct Website,5119.12,0.0,NONE,35833.84,Credit Card,Cancelled,,
105861,2686,Customer_2686,Individual,2023-06-05,Manali,None,22,Olive Courtyard,Delhi,3,Premium,150,2024-05-22,2024-07-21,2024-07-24,Standard,1,3,Direct Website,10010.07,0.0,,30030.21,Credit Card,Completed,,
105862,2686,Customer_2686,Individual,2023-06-05,Manali,None,21,Indigo Retreat,Manali,5,Luxury,100,2024-11-03,2024-11-18,2024-11-20,Standard,1,2,Travel Agent,15806.35,3105.0,WELCOME,28507.7,Debit Card,Cancelled,,
105863,2686,Customer_2686,Individual,2023-06-05,Manali,None,43,Crimson Heights,Delhi,5,Budget,30,2024-04-02,2024-04-09,2024-04-12,Standard,1,3,Corporate Portal,2554.32,0.0,NONE,7662.96,Net Banking,Completed,4.0,2024-04-16
105864,2686,Customer_2686,Individual,2023-06-05,Manali,None,43,Crimson Heights,Delhi,5,Budget,30,2024-11-08,2024-11-10,2024-11-12,Standard,1,2,Direct Website,2980.38,1087.07,FEST15,4873.69,Net Banking,Cancelled,,
105865,2686,Customer_2686,Individual,2023-06-05,Manali,None,54,Azure Manor,Pune,3,Mid-Range,150,2024-11-26,2024-12-03,2024-12-04,Standard,1,1,Direct Website,3512.39,0.0,NONE,3512.39,UPI,Cancelled,,
105866,2687,Customer_2687,Individual,2023-02-19,Udaipur,None,41,Mango Lodge,Chennai,3,Budget,100,2024-01-25,2024-04-24,2024-04-26,Deluxe,1,2,OTA,2559.17,1167.25,FEST15,3951.09,Net Banking,Completed,,
105867,2688,Customer_2688,Individual,2023-02-28,Goa,Silver,29,Saffron Courtyard,Udaipur,2,Budget,200,2023-10-19,2024-01-17,2024-01-20,Deluxe,1,3,OTA,5614.78,3636.22,SAVE10,13208.12,UPI,Cancelled,,
105868,2688,Customer_2688,Individual,2023-02-28,Goa,Silver,30,Lotus Heights,Kochi,4,Luxury,200,2024-10-07,2024-10-22,2024-10-24,Suite,1,2,OTA,28783.71,0.0,NONE,57567.42,UPI,Completed,3.0,2024-10-30
105869,2689,Customer_2689,Individual,2023-06-18,Delhi,Silver,39,Coral Suites,Delhi,5,Mid-Range,150,2024-11-19,2024-12-14,2024-12-15,Deluxe,1,1,OTA,8329.61,1523.55,APPDEAL,6806.06,Net Banking,Completed,,
105870,2690,Customer_2690,Individual,2022-10-23,Jaipur,Silver,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-10-15,2024-10-17,2024-10-18,Deluxe,1,1,Direct Website,5508.67,0.0,,5508.67,Credit Card,Cancelled,,
105871,2690,Customer_2690,Individual,2022-10-23,Jaipur,Silver,26,Emerald Stay,Goa,5,Mid-Range,100,2024-08-15,2024-09-09,2024-09-10,Standard,1,1,OTA,6629.78,0.0,,6629.78,Net Banking,Completed,4.0,2024-09-25
105872,2690,Customer_2690,Individual,2022-10-23,Jaipur,Silver,6,Hilltop Inn,Delhi,5,Premium,60,2024-09-27,2024-12-26,2024-12-27,Standard,1,1,Direct Website,10118.42,0.0,NONE,10118.42,Debit Card,Cancelled,,
105873,2690,Customer_2690,Individual,2022-10-23,Jaipur,Silver,18,Tusker Haven,Chennai,5,Mid-Range,80,2024-04-14,2024-04-21,2024-04-26,Suite,1,5,Corporate Portal,7365.03,5813.18,FEST15,31011.97,Credit Card,Completed,2.0,2024-05-07
105874,2690,Customer_2690,Individual,2022-10-23,Jaipur,Silver,3,Sea Breeze Resort,Chennai,5,Luxury,60,2024-09-21,2024-09-23,2024-09-26,Standard,1,3,Direct Website,15492.69,0.0,,46478.07,Debit Card,Cancelled,,
105875,2690,Customer_2690,Individual,2022-10-23,Jaipur,Silver,42,Ivory Lodge,Jaipur,4,Premium,60,2024-12-21,2024-12-28,2024-12-30,Deluxe,1,2,OTA,10423.3,0.0,NONE,20846.6,Net Banking,Completed,5.0,2025-01-03
105876,2690,Customer_2690,Individual,2022-10-23,Jaipur,Silver,47,Crimson Residency,Chennai,4,Mid-Range,200,2024-05-25,2024-05-27,2024-06-01,Standard,1,5,OTA,4924.28,0.0,,24621.4,Debit Card,Cancelled,,
105877,2691,Customer_2691,Individual,2023-11-14,Chennai,Gold,30,Lotus Heights,Kochi,4,Luxury,200,2024-12-07,2024-12-14,2024-12-16,Deluxe,1,2,Direct Website,14968.33,0.0,NONE,29936.66,Debit Card,Completed,3.0,2024-12-29
105878,2692,Customer_2692,Individual,2022-04-12,Mumbai,Gold,29,Saffron Courtyard,Udaipur,2,Budget,200,2024-09-10,2024-10-05,2024-10-10,Deluxe,1,5,Direct Website,5063.98,0.0,NONE,25319.9,Credit Card,Cancelled,,
105879,2693,Customer_2693,Individual,2023-05-27,Mumbai,Silver,21,Indigo Retreat,Manali,5,Luxury,100,2024-04-27,2024-06-06,2024-06-11,Suite,1,5,Travel Agent,21931.1,0.0,,109655.5,Credit Card,Completed,5.0,2024-06-21
105880,2693,Customer_2693,Individual,2023-05-27,Mumbai,Silver,27,Velvet Retreat,Pune,4,Mid-Range,150,2024-03-31,2024-04-25,2024-05-02,Suite,1,7,Direct Website,8845.95,0.0,NONE,61921.65,Net Banking,Completed,4.0,2024-05-10
105881,2694,Customer_2694,Individual,2022-10-21,Goa,None,20,Jade Courtyard,Kochi,2,Mid-Range,100,2024-12-16,2024-12-23,2024-12-24,Standard,1,1,Travel Agent,3936.84,0.0,,3936.84,UPI,Completed,2.0,2025-01-01
105882,2695,Customer_2695,Individual,2023-12-12,Pune,None,39,Coral Suites,Delhi,5,Mid-Range,150,2024-06-04,2024-06-29,2024-07-01,Deluxe,1,2,Corporate Portal,7414.12,0.0,NONE,14828.24,Credit Card,Cancelled,,
105883,2696,Customer_2696,Corporate,2023-05-18,Jaipur,None,6,Hilltop Inn,Delhi,5,Premium,60,2024-10-14,2024-10-16,2024-10-17,Standard,1,1,Corporate Portal,12322.39,0.0,,12322.39,Debit Card,Cancelled,,
105884,2697,Customer_2697,Corporate,2022-08-25,Manali,Gold,11,Maple Manor,Pune,5,Premium,150,2024-05-27,2024-08-25,2024-09-01,Standard,1,7,Corporate Portal,7247.37,0.0,,50731.59,Credit Card,Completed,,
105885,2698,Customer_2698,Group,2022-10-04,Pune,Gold,16,Mango Manor,Jaipur,5,Premium,150,2024-09-01,2024-09-26,2024-09-27,Standard,3,1,Direct Website,7202.9,0.0,NONE,21608.7,UPI,Completed,4.0,2024-10-04
105886,2698,Customer_2698,Group,2022-10-04,Pune,Gold,53,Crimson Suites,Bangalore,4,Mid-Range,100,2024-10-09,2024-10-11,2024-10-13,Deluxe,2,2,OTA,7823.56,6340.13,SAVE10,24954.11,Debit Card,Cancelled,,
105887,2699,Customer_2699,Individual,2023-03-06,Kochi,Silver,29,Saffron Courtyard,Udaipur,2,Budget,200,2023-12-11,2024-01-20,2024-01-22,Standard,1,2,OTA,3971.89,0.0,NONE,7943.78,Debit Card,Completed,4.0,2024-01-23
105888,2700,Customer_2700,Individual,2022-11-21,Goa,Silver,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-08-31,2024-09-02,2024-09-03,Deluxe,1,1,Corporate Portal,6310.3,0.0,NONE,6310.3,Net Banking,Completed,4.0,2024-09-20
105889,2700,Customer_2700,Individual,2022-11-21,Goa,Silver,41,Mango Lodge,Chennai,3,Budget,100,2024-04-07,2024-05-02,2024-05-04,Deluxe,1,2,OTA,3261.31,1473.62,WELCOME,5049.0,Debit Card,Completed,,
105890,2701,Customer_2701,Corporate,2022-02-03,Kochi,None,43,Crimson Heights,Delhi,5,Budget,30,2024-08-06,2024-08-31,2024-09-05,Suite,2,5,Corporate Portal,5091.8,0.0,NONE,50918.0,Debit Card,Completed,,
105891,2702,Customer_2702,Group,2023-04-02,Kochi,None,29,Saffron Courtyard,Udaipur,2,Budget,200,2024-03-13,2024-05-12,2024-05-14,Standard,3,2,OTA,2703.23,0.0,NONE,16219.38,Debit Card,Cancelled,,
105892,2702,Customer_2702,Group,2023-04-02,Kochi,None,12,Sapphire Lodge,Kochi,5,Luxury,100,2024-07-23,2024-07-25,2024-07-26,Standard,4,1,OTA,10898.34,5524.29,APPDEAL,38069.07,Net Banking,Completed,4.0,2024-08-08
105893,2703,Customer_2703,Corporate,2023-01-10,Jaipur,Silver,52,Ivory Stay,Mumbai,2,Budget,40,2024-10-11,2024-11-20,2024-11-21,Standard,2,1,Corporate Portal,3606.15,1032.01,APPDEAL,6180.29,Net Banking,Completed,9.0,2024-11-30
105894,2704,Customer_2704,Group,2022-03-18,Manali,None,19,Amber Haven,Kochi,5,Premium,30,2024-05-04,2024-05-11,2024-05-18,Standard,5,7,Corporate Portal,7881.33,0.0,,275846.55,Debit Card,Completed,4.0,2024-06-07
105895,2704,Customer_2704,Group,2022-03-18,Manali,None,4,Sea Breeze Resort,Kochi,3,Budget,40,2024-09-20,2024-10-05,2024-10-07,Standard,3,2,Corporate Portal,2268.23,0.0,NONE,13609.38,UPI,Completed,4.0,2024-10-13
105896,2705,Customer_2705,Individual,2023-08-13,Chennai,Silver,7,Royal Orchid,Manali,4,Premium,120,2024-02-03,2024-02-18,2024-02-22,Standard,1,4,Travel Agent,7301.52,0.0,,29206.08,Debit Card,Completed,,
105897,2706,Customer_2706,Group,2023-01-15,Manali,Platinum,15,Coral Residency,Kochi,5,Premium,100,2024-08-17,2024-10-16,2024-10-18,Standard,5,2,Corporate Portal,7662.36,0.0,NONE,76623.6,Net Banking,Completed,4.0,2024-10-20
105898,2707,Customer_2707,Group,2023-07-10,Goa,Silver,26,Emerald Stay,Goa,5,Mid-Range,100,2024-08-22,2024-10-01,2024-10-02,Deluxe,3,1,Corporate Portal,11905.03,0.0,NONE,35715.09,Credit Card,Completed,,
105899,2708,Customer_2708,Corporate,2023-07-15,Delhi,None,39,Coral Suites,Delhi,5,Mid-Range,150,2024-06-16,2024-07-26,2024-07-26,Deluxe,3,1,Corporate Portal,6654.1,0.0,NONE,19962.3,Net Banking,Completed,8.0,2024-07-30
105900,2709,Customer_2709,Corporate,2023-12-02,Udaipur,Gold,18,Tusker Haven,Chennai,5,Mid-Range,80,2024-01-04,2024-01-11,2024-01-16,Standard,2,5,Corporate Portal,4490.39,0.0,,44903.9,Credit Card,Completed,,
105901,2710,Customer_2710,Individual,2022-09-20,Delhi,Platinum,4,Sea Breeze Resort,Kochi,3,Budget,40,2024-10-27,2024-11-11,2024-11-14,Standard,1,3,Travel Agent,2290.69,0.0,NONE,6872.07,Debit Card,Completed,,
105902,2711,Customer_2711,Individual,2022-08-26,Chennai,None,28,Ivory Manor,Mumbai,2,Mid-Range,40,2024-02-06,2024-03-02,2024-03-06,Deluxe,1,4,Travel Agent,7711.48,0.0,,30845.92,Credit Card,Completed,3.0,2024-03-13
105903,2712,Customer_2712,Corporate,2023-09-04,Pune,Silver,54,Azure Manor,Pune,3,Mid-Range,150,2024-04-20,2024-05-15,2024-05-16,Deluxe,3,1,OTA,6238.78,0.0,,18716.34,Credit Card,Cancelled,,
105904,2713,Customer_2713,Individual,2023-09-06,Manali,Silver,26,Emerald Stay,Goa,5,Mid-Range,100,2024-05-23,2024-05-25,2024-05-28,Suite,1,3,OTA,12056.61,0.0,,36169.83,Debit Card,Cancelled,,
105905,2714,Customer_2714,Individual,2022-05-11,Udaipur,None,58,Emerald Lodge,Delhi,3,Mid-Range,100,2024-10-07,2024-11-16,2024-11-20,Deluxe,1,4,OTA,8431.55,0.0,,33726.2,Debit Card,Cancelled,,
105906,2714,Customer_2714,Individual,2022-05-11,Udaipur,None,4,Sea Breeze Resort,Kochi,3,Budget,40,2024-01-20,2024-03-20,2024-03-21,Standard,1,1,OTA,2141.29,518.47,FEST15,1622.82,Net Banking,Completed,,
105907,2715,Customer_2715,Individual,2022-11-24,Chennai,None,1,The Grand Plaza,Delhi,5,Budget,60,2024-08-20,2024-09-14,2024-09-16,Standard,1,2,OTA,2976.29,0.0,,5952.58,Debit Card,Completed,,
105908,2715,Customer_2715,Individual,2022-11-24,Chennai,None,34,Indigo Palace,Kochi,2,Budget,80,2024-01-17,2024-02-11,2024-02-14,Standard,1,3,OTA,1693.69,0.0,,5081.07,Credit Card,Completed,5.0,2024-03-01
105909,2716,Customer_2716,Corporate,2023-08-08,Chennai,Platinum,48,Tusker Lodge,Mumbai,5,Mid-Range,80,2024-05-01,2024-05-26,2024-05-27,Standard,2,1,Travel Agent,6838.16,2719.13,SAVE10,10957.19,Debit Card,Completed,7.0,2024-06-07
105910,2717,Customer_2717,Individual,2023-11-10,Delhi,Silver,18,Tusker Haven,Chennai,5,Mid-Range,80,2024-10-09,2024-12-08,2024-12-11,Standard,1,3,Corporate Portal,3871.01,1698.04,APPDEAL,9914.99,UPI,Completed,5.0,2024-12-18
105911,2718,Customer_2718,Individual,2023-08-17,Jaipur,None,17,Marigold Palace,Jaipur,4,Budget,60,2024-03-26,2024-04-20,2024-04-24,Deluxe,1,4,Corporate Portal,2878.2,0.0,NONE,11512.8,Credit Card,Completed,,
105912,2718,Customer_2718,Individual,2023-08-17,Jaipur,None,2,The Grand Plaza,Udaipur,5,Luxury,200,2024-09-17,2024-10-02,2024-10-03,Standard,1,1,OTA,21098.99,4595.92,APPDEAL,16503.07,UPI,Completed,4.0,2024-10-15
105913,2718,Customer_2718,Individual,2023-08-17,Jaipur,None,43,Crimson Heights,Delhi,5,Budget,30,2024-12-18,2024-12-25,2024-12-27,Suite,1,2,Corporate Portal,4698.39,0.0,,9396.78,Credit Card,Completed,,
105914,2718,Customer_2718,Individual,2023-08-17,Jaipur,None,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-03-24,2024-05-23,2024-05-25,Standard,1,2,Corporate Portal,4107.15,1262.55,SAVE10,6951.75,UPI,Completed,4.0,2024-06-08
105915,2718,Customer_2718,Individual,2023-08-17,Jaipur,None,40,Mango Retreat,Mumbai,4,Premium,120,2024-08-06,2024-11-04,2024-11-05,Standard,1,1,Corporate Portal,12090.17,1137.68,FEST15,10952.49,UPI,Completed,,
105916,2719,Customer_2719,Individual,2023-08-13,Kochi,None,30,Lotus Heights,Kochi,4,Luxury,200,2024-02-14,2024-02-29,2024-03-02,Deluxe,1,2,Travel Agent,18645.44,0.0,,37290.88,Net Banking,Completed,,
105917,2719,Customer_2719,Individual,2023-08-13,Kochi,None,52,Ivory Stay,Mumbai,2,Budget,40,2024-09-16,2024-09-23,2024-09-28,Deluxe,1,5,OTA,3989.41,0.0,,19947.05,Debit Card,Cancelled,,
